DateID,ProductID,StoreID,CustomerID,QuantityOrderded,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20191115,276,93,872,8,299,43.18576009763126,15.043848884420315,240.77039101794844
20240618,80,32,18,17,266,30.573257497930097,34.97095080746477,200.45579169460513
20210326,10,40,321,15,167,4.865997493594259,21.199280583024528,140.9347219233812
20190924,404,56,14,2,453,49.492485860830115,43.13824531405235,360.3692688251175
20200221,608,36,115,7,578,81.8497166708008,54.15680900197921,441.99347432722
20170810,816,5,927,6,888,70.96753796464934,118.03278944553377,698.9996725898169
20170923,682,26,361,14,159,9.80406529032802,22.014624784719164,127.18130992495281
20140620,366,89,868,4,226,11.431242652723547,19.495500159529144,195.07325718774732
20221105,43,76,154,3,405,21.300303699771895,27.286993498705822,356.4127028015223
20221203,311,70,541,19,650,82.79210644103432,54.41810021803348,512.7897933409322
20210210,696,64,847,9,788,88.73514553939151,49.16710525047216,650.0977492101363
20180829,206,30,3,20,553,46.97180679162614,53.518922743193706,452.5092704651802
20170128,953,49,454,9,640,19.771039567410558,50.80687021483399,569.4220902177555
20220126,788,43,421,12,111,12.061979466605266,10.828296500420018,88.10972403297473
20200703,590,97,297,18,523,56.07775691389914,43.839032506154474,423.08321057994635
20190816,201,34,622,17,196,27.40094103774599,15.528153380596251,153.07090558165777
20170805,998,70,179,8,504,43.3850143578453,35.029452251779134,425.58553339037553
20170720,916,25,557,12,707,51.71599238040863,85.50086012081279,569.7831474987786
20240305,212,1,221,7,687,53.28822790913771,94.11079101992182,539.6009810709404
20161124,817,99,30,2,547,12.749795020885289,38.84837821212669,495.40182676698805
20171010,864,52,448,1,506,28.900954520850586,37.42222147778497,439.6768240013644
20200909,855,66,604,7,141,14.208172604865597,16.6732618353413,110.1185655597931
20220921,897,28,419,3,477,22.660135232848553,71.02078397396214,383.3190807931893
20180321,814,24,434,13,969,136.01599170914187,123.84582278263548,709.1381855082227
20240102,866,58,869,13,979,75.46303035021482,72.75419299251986,830.7827766572653
20140516,198,67,548,6,234,10.865954873137676,19.292435904809142,203.8416092220532
20190110,688,61,411,10,646,13.897107025650445,75.7192327268966,556.383660247453
20210409,396,78,341,17,132,5.39842217195263,15.015433578614443,111.58614424943292
20200424,136,22,551,5,433,47.02841118604052,42.1587661684608,343.81282264549867
20210507,629,77,799,5,128,10.459983684762628,12.217366234208994,105.32265008102837
20151205,860,97,272,19,771,54.000215753142015,86.98010375134884,630.0196804955092
20200616,969,89,326,11,903,21.787568324641075,130.45751924023094,750.754912435128
20230214,848,86,670,1,282,15.90720859250964,23.2521953373544,242.84059607013597
20201110,172,58,281,6,303,22.536653802492992,38.84275338363066,241.62059281387636
20170510,416,28,369,7,701,74.88008407162954,74.57102719359307,551.5488887347774
20160922,573,70,599,7,928,81.73589372438755,110.45088646596886,735.8132198096436
20170223,798,98,180,10,849,33.91098609793778,52.22632309455048,762.8626908075117
20170405,890,86,775,19,982,72.57033109449154,61.84542600222604,847.5842429032824
20140311,586,54,360,7,320,36.84070174799903,35.02589149557405,248.13340675642692
20210208,648,32,327,15,901,49.422557875626154,71.51697369425885,780.060468430115
20170312,658,98,180,6,260,7.481622752899081,19.454169651338578,233.06420759576235
20170923,318,16,928,13,193,13.132010399410428,21.431974933709313,158.43601466688025
20170108,151,55,109,11,372,25.907682486623784,48.72360460178247,297.3687129115938
20151013,302,91,344,7,856,53.45288629536476,57.928313971980515,744.6187997326547
20170709,146,91,201,7,950,86.19080823607108,118.41757708315602,745.3916146807729
20210408,533,16,744,19,705,62.343810199601606,97.41884478288934,545.237345017509
20210608,662,92,832,9,364,46.96594024454319,40.466862073764986,276.5671976816918
20150305,327,52,305,4,182,13.17939132241416,21.835684453587078,146.98492422399875
20190823,365,28,100,9,776,48.612908868121345,76.07665547100227,651.3104356608764
20240714,628,78,989,2,182,11.643786602055027,10.910345503044494,159.4458678949005
20160116,843,83,324,11,125,12.133475857277478,9.328482578898877,103.53804156382364
20220412,992,97,452,11,827,82.78491159410709,70.25264318687073,673.9624452190221
20221126,607,24,638,15,691,44.745796618393406,89.92380668734016,556.3303966942665
20170129,7,42,947,13,257,8.920938594849975,13.087996397413066,234.99106500773695
20231130,309,92,482,16,875,95.34353063736529,81.87481563887249,697.7816537237622
20150508,652,94,342,19,148,7.272276257650463,11.78395948322668,128.94376425912287
20220813,71,32,170,3,307,15.529141324908867,44.46276994422074,247.00808873087038
20150822,365,3,609,16,205,12.20170705519889,30.69427502915132,162.1040179156498
20210226,264,63,992,8,615,21.4116304882568,35.88442885872626,557.703940653017
20201120,403,44,938,19,751,21.11891980492941,96.02411882011197,633.8569613749586
20180303,198,16,731,1,836,18.780926118846676,55.11039883098358,762.1086750501697
20230818,123,76,439,4,495,57.60770116852428,50.22902323200987,387.16327559946586
20151027,52,49,643,8,669,95.56371596021307,43.01004755226863,530.4262364875183
20140202,680,79,389,10,341,44.177756689714734,39.05371574912492,257.76852756116034
20191111,606,70,3,11,271,14.856139143589942,14.524667372463602,241.61919348394645
20181101,218,93,684,4,591,35.93108196620741,72.6472716611611,482.42164637263147
20170326,708,5,414,20,737,51.31704676921596,63.98890773312535,621.6940454976586
20230828,200,37,207,8,263,31.77067011327373,23.36698508157569,207.86234480515057
20190609,969,57,536,20,759,62.94379210037548,105.0244519689166,591.031755930708
20160308,211,22,426,3,613,44.82523203698614,42.522071343667264,525.6526966193466
20160702,600,11,582,1,603,70.36062982527035,61.80534967409936,470.8340205006303
20200819,913,69,881,6,608,12.944686635445555,33.062570630569994,561.9927427339844
20191028,106,5,491,9,183,4.089214779786982,14.919740029880755,163.99104519033227
20230909,850,5,793,3,278,32.845465232068456,22.648539605200714,222.5059951627308
20221001,267,43,236,10,904,99.69796703764112,127.92028030805304,676.3817526543058
20191219,516,74,71,12,967,123.47199427958665,96.47467664357418,747.0533290768392
20220131,969,50,297,10,130,18.58772691583269,16.569546658244413,94.8427264259229
20171104,377,80,720,9,775,93.67182972985997,114.86025099175716,566.4679192783829
20231108,674,7,381,5,538,67.53784729215748,43.622302936917905,426.8398497709246
20200606,227,5,794,3,556,58.54580469738899,49.33153268522201,448.122662617389
20210831,669,29,395,7,553,19.34737535093917,40.683175197956366,492.9694494511045
20170505,910,60,13,19,528,25.841562562357044,36.181547434458274,465.9768900031847
20140207,649,76,559,11,584,47.93879671026614,44.45575967512532,491.60544361460853
20190521,958,6,433,15,573,12.72328528676011,40.92213340364506,519.3545813095948
20200602,929,95,866,2,172,16.60958675343224,25.228062792557388,130.16235045401038
20190716,124,60,839,4,271,9.421332193977156,28.608473374220107,232.97019443180272
20190617,272,20,961,9,355,12.976626016718457,38.994636888973034,303.0287370943085
20140608,922,49,950,2,540,62.99580198297254,28.607582753010377,448.3966152640171
20190921,580,11,509,13,217,14.094659900883615,17.781614758934623,185.12372534018175
20151118,168,91,926,4,647,70.82349103632723,37.789662045231324,538.3868469184415
20180209,489,13,555,17,247,15.077650286062179,14.80778821059033,217.1145615033475
20181031,321,47,402,14,113,16.803038063618313,12.120053741840719,84.07690819454098
20230728,772,66,571,14,510,37.50445054113841,40.933118538594435,431.56243092026716
20161112,65,51,557,3,447,53.0925550150695,55.13250821895155,338.77493676597896
20190825,814,21,873,12,508,41.966303419345486,43.17671732345026,422.8569792572042
20160207,980,58,477,5,612,87.83150691890964,45.683453485051935,478.4850395960384
20180417,385,2,716,3,729,81.08326475046897,105.91907568588715,541.9976595636439
20240424,490,68,614,9,140,8.384043946715295,19.6200942426904,111.9958618105943
20160417,252,94,701,19,591,23.36696902413846,31.066740061592377,536.5662909142692
20160312,322,84,536,14,943,78.25892241173915,130.15357912068893,734.5874984675719
20240414,727,93,378,18,674,79.34971455598283,70.12709444675528,524.523190997262
20140208,602,32,731,15,318,46.223996860494985,39.07328128671508,232.70272185278992
20171010,737,73,1000,7,616,59.7833086345618,77.12130833061441,479.0953830348238
20211110,28,42,203,6,542,19.302445770159288,74.70006498129445,447.99748924854623
20190617,72,77,538,19,127,9.475838868502146,12.716720970875313,104.80744016062255
20140515,996,44,647,8,469,25.50614067932973,34.790776829554204,408.70308249111605
20190502,249,74,950,7,991,38.40231490908254,107.57691169681995,845.0207733940975
20140314,618,85,934,12,183,13.745976788158682,26.542095951540844,142.71192726030046
20180815,484,30,489,13,269,23.75449108370417,30.361768921223618,214.8837399950722
20191209,464,97,192,1,151,22.02695786996285,11.791820453642279,117.18122167639487
20220930,914,17,596,2,402,50.34989162669469,46.404741582702755,305.2453667906026
20160819,944,3,221,2,356,21.454726671067863,28.512642392418794,306.0326309365133
20210620,737,76,35,13,272,27.19899138685558,36.40173331351182,208.3992752996326
20230702,518,66,140,5,908,38.253257626622755,63.621070291807335,806.12567208157
20180626,526,24,940,19,408,18.6640748067649,54.93383996888114,334.402085224354
20200726,483,14,326,6,722,19.863859305809218,69.57834767261191,632.5577930215788
20220207,713,42,31,9,555,19.117901032899738,38.70552404524816,497.1765749218521
20190616,826,31,873,9,948,90.25814929558025,76.801779432282,780.9400712721377
20141009,756,13,331,10,184,25.78657747862636,21.57818446763977,136.63523805373387
20190917,951,52,206,2,633,50.91857270401591,77.92940252836682,504.15202476761726
20201107,682,28,283,18,814,87.63109187619213,89.1471042383315,637.2218038854764
20221216,654,76,876,9,377,13.428452978244056,24.727632453296323,338.84391456845964
20180927,541,10,355,17,945,93.57584284058947,99.03912851151527,752.3850286478953
20160319,255,74,112,17,385,40.039184202258966,19.97156043371071,324.9892553640303
20170801,59,57,934,11,255,28.273067061197683,15.297918830520604,211.4290141082817
20231204,402,9,676,3,661,85.54315919772687,39.06702998460333,536.3898108176697
20230306,499,3,559,20,219,31.50817188084787,11.740986303098243,175.75084181605388
20180815,681,55,780,7,630,26.525498357570527,51.00132755945165,552.4731740829778
20210224,373,97,257,11,323,7.847071323147961,26.278077763789778,288.87485091306223
20211015,983,27,598,20,991,104.78218437267768,53.844435730864646,832.3733798964577
20140730,851,12,235,17,394,43.822576217936465,30.518647899444083,319.65877588261947
20181013,418,84,950,13,256,25.344705932019146,31.384292867067476,199.27100120091336
20211224,782,66,719,12,208,26.083189438742025,10.916988315784598,170.99982224547338
20171210,225,54,731,11,907,105.18559097391929,71.91290345083914,729.9015055752416
20220609,674,53,357,6,948,122.18922684295045,114.2740837243454,711.5366894327042
20180731,806,40,369,6,495,69.78374139091386,30.426937819038482,394.78932079004767
20220609,545,3,830,16,173,17.361550552105555,14.244124775709725,141.39432467218472
20200819,249,46,968,14,549,47.1165415619696,32.94008868230786,468.94336975572253
20230922,915,38,309,8,101,10.689982723344025,8.86229827714366,81.44771899951232
20170627,650,51,747,18,627,19.216576544799718,51.89842407112214,555.8849993840781
20220619,441,12,523,12,274,36.9602907960982,17.290502214778254,219.74920698912354
20170405,673,2,468,19,583,62.49119324789044,31.20443351933001,489.30437323277954
20221226,304,60,427,16,779,25.555770387721722,60.85676805799707,692.5874615542812
20180728,982,9,454,2,900,32.72841430366062,77.55386766065081,789.7177180356886
20151222,584,5,832,3,647,42.41047501581921,52.264710680479574,552.3248143037013
20190618,898,56,404,11,227,17.907997073065097,23.410616254398043,185.68138667253686
20220214,620,92,601,12,753,65.57057286885764,51.205756376119965,636.2236707550223
20160412,442,68,288,13,543,44.498273263368716,35.11585028064868,463.3858764559826
20220208,15,8,114,4,225,30.67814980031462,23.274292884483156,171.04755731520223
20150830,544,21,811,12,972,138.6403791817315,68.52438233352393,764.8352384847445
20150313,562,85,12,11,812,66.71838059677755,77.91794402651546,667.363675376707
20230619,68,70,308,15,171,19.83271068326671,12.348719857334496,138.8185694593988
20191130,150,41,960,15,126,18.012720029800057,7.9771236228151166,100.01015634738482
20140820,479,18,152,12,349,39.13070734715335,45.26758227128262,264.60171038156403
20140529,491,27,853,10,939,93.69506328890652,125.98419254877156,719.320744162322
20151017,770,89,67,9,357,21.971852430731797,24.064800493009812,310.9633470762584
20170828,114,56,9,19,231,5.324855017876857,30.182542242168477,195.49260273995466
20160714,644,58,496,19,671,27.515895971260885,46.04349440482313,597.440609623916
20170106,85,96,734,4,263,35.25218307179845,32.197761917087526,195.550055011114
20170706,64,90,177,20,961,41.70022770943099,116.41113302606922,802.8886392644997
20151103,853,66,480,15,405,26.736188227129173,45.39067039896208,332.87314137390877
20211117,587,6,413,9,177,22.341006527374926,16.260333626359888,138.3986598462652
20170509,521,43,422,9,883,27.237993748506476,68.59616296213827,787.1658432893553
20220520,887,42,295,5,841,75.45427586565972,84.81838435420566,680.7273397801346
20230827,731,82,528,12,487,59.42531535912865,42.224506531018726,385.3501781098526
20220920,528,27,286,14,766,20.26372769432838,54.37267564879179,691.3635966568798
20230824,708,59,719,15,640,51.364135596214325,94.9924325589858,493.64343184479986
20231102,465,100,89,5,724,56.3317767756049,74.58117668363963,593.0870465407554
20170301,446,65,841,11,428,45.535458896616724,36.804031100169716,345.6605100032136
20141025,844,100,318,15,225,6.29909297199071,32.24254215865525,186.45836486935406
20150110,666,28,243,18,663,85.91420012256108,92.31429600462329,484.77150387281563
20150604,336,70,544,10,630,80.6333684697779,41.91301778428707,507.45361374593506
20180503,816,26,381,4,677,99.78341316535999,48.46593130141391,528.7506555332261
20160412,281,15,44,16,843,99.57969134496062,76.51056838298149,666.9097402720579
20160324,592,28,438,11,244,35.63602462666426,33.55188081638604,174.81209455694972
20140802,654,93,141,7,937,105.71746884251387,78.45396813734322,752.8285630201428
20220212,575,36,324,20,547,20.38932194587485,44.8013431268487,481.80933492727644
20190202,175,87,315,20,419,22.482907889048803,22.51262902199513,374.0044630889561
20180520,817,55,181,7,205,20.269681080782284,30.339998483150875,154.39032043606684
20170626,806,5,395,8,963,68.20436084954129,54.55302971850534,840.2426094319534
20190710,729,84,159,2,467,20.76407232327453,49.79151068840655,396.44441698831895
20221005,680,82,714,2,731,67.15356458339669,84.61368031187776,579.2327551047256
20210326,869,100,256,7,788,34.54180917203592,73.17887859666519,680.279312231299
20221101,148,85,210,7,770,108.5491057602675,69.98960250729907,591.4612917324334
20190902,281,17,739,10,532,75.762269396948,72.1161794199385,384.1215511831135
20161018,509,9,228,18,468,44.40913738063621,40.18403873961583,383.40682387974795
20191215,140,93,196,8,876,117.02897948273457,105.41029294006263,653.5607275772028
20150803,453,69,323,14,816,61.822097427784,45.21798339679022,708.9599191754257
20140509,412,45,299,16,315,38.89314925214234,19.81156889334358,256.2952818545141
20141127,533,18,349,14,375,17.21633092731565,21.961533711868604,335.82213536081576
20140730,45,100,658,5,253,5.624113089349022,34.0958837959643,213.28000311468668
20220528,450,21,557,6,940,103.19445824481251,109.668941000525,727.1366007546625
20181204,216,62,132,16,487,44.29495502722955,67.28997068321846,375.41507428955197
20160318,36,4,947,14,499,74.07611961055358,64.2485314390326,360.6753489504138
20140311,700,36,344,20,437,62.80777879041604,25.876953399196058,348.3152678103879
20230916,407,46,304,13,915,122.7909313565398,113.2811388752614,678.9279297681987
20231027,666,31,410,17,942,57.65227869545695,130.4348458649004,753.9128754396427
20190528,435,66,930,2,244,19.870598410447087,20.261391272392267,203.86801031716064
20160605,347,17,225,19,992,81.345237739309,54.00389524051157,856.6508670201795
20150918,800,11,845,7,574,82.22945505334751,29.760514209361137,462.01003073729134
20240630,270,14,502,16,599,72.82396328122303,79.11288731364121,447.06314940513573
20220307,191,7,759,4,762,91.73801715207598,100.80052910342977,569.4614537444943
20170518,634,95,152,13,284,13.132069625842616,15.27139891606246,255.59653145809492
20211008,113,36,665,18,755,34.464136006423125,83.2989657575023,637.2368982360746
20210122,448,86,912,4,236,28.736112817061976,29.018653159940857,178.24523402299718
20151203,122,58,791,10,289,40.44360163410388,37.00224803276245,211.55415033313366
20210418,746,61,728,20,259,8.123368155670143,14.05568733701378,236.82094450731609
20200515,958,70,111,4,616,84.41081023802421,51.31374117287383,480.275448589102
20220422,842,75,344,14,539,59.74346030871763,45.49487689787786,433.7616627934045
20220913,829,79,340,14,727,102.05002158555894,67.93234654055365,557.0176318738875
20200302,439,36,963,17,503,31.264683190294587,64.91798292472231,406.8173338849831
20220515,55,78,403,17,578,40.662554818851945,64.73679256270499,472.60065261844306
20190419,625,89,617,11,913,33.89101744956245,83.27971111533564,795.8292714351019
20190111,416,75,445,17,905,20.05236880557214,103.01582292694525,781.9318082674827
20150721,301,91,105,6,242,34.89796847271283,33.998233597193554,173.1037979300936
20170403,430,36,815,10,607,42.37827599379572,32.562679372729235,532.0590446334751
20190508,76,88,85,9,566,21.54718003158613,32.58854207985237,511.8642778885615
20180416,223,54,771,9,743,43.58947056524184,87.26737057553851,612.1431588592196
20151223,605,17,595,11,422,44.504791736580195,34.07025419806605,343.42495406535375
20190117,572,31,907,2,123,17.257792745169922,10.683678280504736,95.05852897432534
20170321,355,4,84,2,105,10.736374521008376,8.867601421220776,85.39602405777084
20150105,865,35,367,14,403,58.27694181586301,29.59749131171375,315.12556687242324
20231212,343,76,42,18,829,119.27278334042065,117.8897680030464,591.837448656533
20170903,495,27,362,2,201,5.843061647796101,25.289069577956,169.8678687742479
20170907,787,59,411,18,780,38.403180527761634,110.36682028956848,631.2299991826699
20150504,305,30,832,19,468,54.73715366682215,36.90420807352331,376.3586382596545
20160613,21,5,802,8,239,18.1154454435912,17.83520329156031,203.0493512648485
20211030,297,88,653,7,823,101.94371169926697,105.02199904438821,616.0342892563449
20171209,31,13,31,13,804,52.7423883793811,74.25717933701179,677.0004322836071
20140203,151,29,264,10,787,110.78806993096879,72.57200729053376,603.6399227784975
20230610,267,86,522,9,343,13.670752400354834,37.378017246200166,291.951230353445
20150113,168,75,439,9,987,122.84766281228254,74.78700585421461,789.3653313335028
20150531,772,69,454,8,901,105.81917493330303,52.85041790412568,742.3304071625713
20140918,979,46,988,17,192,18.451552552325662,15.004066260461851,158.54438118721248
20190921,56,96,209,12,991,111.96991141431685,78.0064822211544,801.0236063645287
20220619,480,93,8,20,912,27.547614788119244,52.42407687240434,832.0283083394764
20180520,547,99,88,17,834,73.1353226004741,102.86822359262109,657.9964538069048
20150331,889,65,740,8,704,85.5266977290118,104.21812911908583,514.2551731519023
20220508,851,24,233,12,320,34.931980840565714,27.990823517262665,257.0771956421716
20230820,677,81,38,16,532,16.132298563110226,52.72215947504095,463.14554196184883
20170107,494,55,985,15,352,12.834036274273249,40.8038005546376,298.36216317108915
20231218,422,85,296,13,243,35.232892821472966,35.85195386400277,171.91515331452428
20180311,799,72,151,5,524,65.30011258915489,44.423456473245565,414.27643093759957
20141120,975,28,574,6,428,15.701704717075152,25.59067270119497,386.7076225817299
20171221,595,30,797,20,363,53.85991109196141,22.939528987011713,286.20055992102687
20180210,984,62,96,15,492,54.49072630493502,32.586619227958984,404.922654467106
20150828,547,47,286,8,403,8.21846037994689,58.951407766779894,335.8301318532732
20180423,373,96,839,13,484,18.435696839423603,40.450297126836006,425.1140060337404
20210723,604,47,648,4,939,85.94648782838861,138.494376266109,714.5591359055024
20180113,735,68,768,4,177,9.190436449410106,16.299019229225088,151.51054432136482
20230710,673,63,854,15,875,122.3828525108382,105.95680431377237,646.6603431753895
20140822,318,47,287,8,167,20.280019067543194,16.254729714064933,130.46525121839187
20160908,694,9,918,13,648,59.86690787590123,69.75140434471656,518.3816877793822
20180421,548,98,979,1,633,30.140304638618183,49.55752065771995,553.3021747036619
20240201,773,41,97,8,233,27.45930952159999,21.737027111354763,183.80366336704526
20141111,427,11,342,12,305,22.972090490405964,29.957935221114628,252.06997428847941
20200415,676,44,821,6,918,95.08828603520585,91.61245072581511,731.299263238979
20220807,467,13,234,1,187,22.169796525739944,17.03086015426438,147.79934331999567
20220621,937,53,382,1,161,15.659547640071406,10.494484075967883,134.8459682839607
20240102,809,42,432,9,179,14.066440916471752,26.43505436721986,138.4985047163084
20170708,109,57,151,15,241,33.49067950088602,22.020681549755594,185.4886389493584
20150719,507,5,797,2,390,10.97284094946703,21.62189080744492,357.4052682430881
20240120,171,92,85,7,414,19.79759489041587,48.72574934339614,345.476655766188
20150402,652,74,768,13,351,32.64120199859068,29.70808124003061,288.6507167613787
20210403,60,9,727,17,741,93.22092084453683,91.65790632170015,556.121172833763
20220516,712,12,438,17,264,12.484327308997349,15.748123964208537,235.7675487267941
20170711,479,86,125,1,472,64.35391095732103,41.57676319905715,366.0693258436218
20180512,299,90,279,2,647,45.516020204320355,46.974742440050875,554.5092373556288
20221208,390,60,544,18,559,57.135864354134945,34.23180499921646,467.6323306466486
20171008,706,93,621,12,333,28.53926807556788,33.99922310333255,270.4615088210996
20170822,12,57,408,1,160,14.588225206843573,10.870560113456136,134.5412146797003
20240502,704,50,87,7,803,89.50556952830773,106.15975079263352,607.3346796790588
20220831,956,73,244,8,902,70.95836494728206,49.78383568426945,781.2577993684484
20230817,633,36,312,13,950,85.53977444461661,131.1472373470749,733.3129882083085
20231022,894,54,135,1,207,7.103722923977635,18.32181045047336,181.574466625549
20170628,303,24,214,17,397,26.2868892779027,55.531616564141004,315.1814941579563
20211010,789,17,142,11,658,26.391401587552654,93.52625803648462,538.0823403759628
20160504,39,91,796,9,276,22.894660975001212,22.603482944434653,230.50185608056415
20230103,417,6,51,8,374,23.950257787460256,55.39201767557131,294.65772453696843
20220212,257,50,409,9,779,61.70442612700633,56.307401260742466,660.9881726122512
20180829,209,27,989,18,703,60.201053758115634,94.98368290060714,547.8152633412772
20160309,69,66,166,20,103,5.61258787157061,7.520273588466796,89.8671385399626
20200715,804,65,564,2,770,84.82400005301955,67.62563881026253,617.5503611367179
20150203,582,85,373,4,193,17.1299094680777,26.06727066014398,149.80281987177833
20200225,759,87,173,8,827,45.48601446987127,92.21641199333868,689.2975735367901
20170826,231,22,46,10,290,41.13536363793782,24.89488971100546,223.9697466510567
20180706,947,94,555,14,112,2.353355738925095,7.990374552522072,101.65626970855283
20230822,160,20,205,12,116,8.938662596908305,6.765673881989105,100.2956635211026
20210304,68,57,146,19,861,114.85907158796046,56.056633283374545,690.084295128665
20220408,624,12,122,19,548,63.63564091637732,47.269259817958236,437.09509926566443
20180920,59,24,374,6,723,97.69381325124056,41.64384264732058,583.6623441014389
20150104,256,30,349,6,822,29.82946788945458,105.23797010739892,686.9325620031465
20161223,550,82,196,1,328,27.834043259572468,32.728913070612684,267.43704366981484
20190824,489,39,521,7,735,46.68938686629799,95.71211631313498,592.598496820567
20171016,713,45,172,2,622,67.16759227989469,32.252259897999146,522.5801478221061
20201126,130,90,709,13,463,39.72803295353504,59.08291863855651,364.18904840790844
20190714,132,43,681,12,401,32.363651862424895,29.115645744732188,339.5207023928429
20200620,109,42,21,3,608,58.90829619265077,69.03069863361837,480.06100517373085
20180823,23,28,660,19,216,12.654274853197252,26.669638372966602,176.67608677383615
20140328,586,79,360,10,838,72.12169307931059,124.54005604423311,641.3382508764563
20211001,458,1,785,2,368,22.9478915889268,19.96709946671942,325.0850089443538
20170506,957,28,700,13,490,34.57307624811016,26.642127616372022,428.7847961355178
20191218,781,13,115,14,928,80.60450010269103,95.97206174380595,751.423438153503
20160515,494,78,823,10,451,53.048946307172194,45.370898911367775,352.58015478146
20230731,409,87,357,15,144,6.125865114074718,16.320264318901902,121.55387056702338
20161124,180,27,655,9,922,24.807440563203997,125.21137109654883,771.9811883402472
20140528,864,14,273,10,575,45.72356959773884,76.92648636107292,452.3499440411882
20170721,749,21,969,19,233,6.053993419366377,26.402546204778456,200.54346037585518
20220429,467,64,863,6,626,58.040966849171866,90.37169236898265,477.58734078184546
20161209,425,85,611,6,430,49.14684004501137,34.62818897814429,346.22497097684436
20150611,362,47,596,7,634,40.96977571808952,81.13546441717104,511.89475986473946
20180711,629,85,182,7,497,61.18841815996573,26.022212634867483,409.7893692051668
20141019,406,95,477,6,979,120.88708149877257,85.30178370610149,772.811134795126
20200420,851,31,882,11,414,9.653029067527912,39.63925173480674,364.70771919766537
20220427,228,7,887,7,520,72.45127837805663,54.06275156733994,393.4859700546034
20230121,425,91,617,12,655,81.799463874265,44.00835635815691,529.1921797675781
20200426,386,71,844,12,106,6.361446361778717,10.534019691504392,89.10453394671688
20170426,49,78,536,19,651,21.10602469733301,95.22218375778219,534.6717915448849
20151229,629,5,749,10,431,53.30994759484632,63.40598351283006,314.2840688923236
20220514,428,100,825,10,136,12.910769695480397,6.945083120739632,116.14414718377998
20160403,707,9,62,18,964,59.07093432288347,51.34572248676789,853.5833431903486
20240227,492,47,568,20,361,45.633823777512724,45.84826225014125,269.51791397234604
20180322,142,50,747,5,604,44.753913683004626,59.262856055565855,499.9832302614295
20180520,303,99,230,11,641,53.682703137089156,69.27865272398653,518.0386441389244
20200825,874,31,147,9,312,30.163456028962727,46.18868157016547,235.64786240087182
20180707,866,30,761,16,443,43.83413729666133,55.51761590701454,343.64824679632414
20230527,266,51,891,8,596,43.616509788427116,84.26350145534346,468.1199887562294
20220630,58,25,975,8,556,16.070643604201827,46.76121914467965,493.16813725111854
20210202,150,13,541,13,524,66.66893534589335,48.274308700738686,409.056755953368
20161113,656,14,556,17,123,5.342470535011832,10.064498992518399,107.59303047246976
20200131,692,91,901,20,830,37.284457572307915,123.76399970903205,668.95154271866
20220523,818,98,795,7,470,55.8963700721613,31.90885592543034,382.1947740024084
20210128,336,71,191,1,829,62.30924847593236,83.8286665485852,682.8620849754825
20190818,178,48,223,4,973,68.1139310964174,68.8421106280809,836.0439582755017
20220309,463,32,547,20,681,77.72144021946035,52.90743062012179,550.3711291604179
20231007,773,84,471,2,393,57.35873094975011,46.88173174460207,288.7595373056478
20140903,615,95,878,7,135,8.641136343304876,10.05582160455032,116.3030420521448
20240711,149,52,238,9,814,35.56591158083952,97.88645804350455,680.5476303756559
20170719,765,76,722,19,287,25.937170681119298,16.29949234872931,244.76333697015139
20170218,366,29,83,8,378,19.37796518398479,24.682399014001046,333.93963580201415
20230416,969,45,42,8,867,26.763282392580212,111.78989244155288,728.4468251658669
20180905,926,62,332,2,462,47.12295556989125,48.98833284525276,365.88871158485597
20180403,22,66,319,6,197,24.727357032623935,22.379481326282306,149.89316164109374
20150607,971,73,810,19,637,53.912071190073924,84.38772517243098,498.70020363749506
20160418,358,68,268,17,716,22.902113598321172,84.95518384612825,608.1427025555506
20190615,467,82,39,10,964,116.52003268613674,65.65050552557376,781.8294617882896
20200524,265,87,391,5,209,11.226696254446438,15.653567849516959,182.11973589603662
20231018,333,5,688,5,814,59.262898771231455,53.11258177703312,701.6245194517354
20160527,806,84,723,9,273,26.567511982824595,27.874610057482034,218.55787795969337
20210710,666,93,727,7,358,46.362529932803525,39.697311015484146,271.9401590517123
20140717,208,46,925,17,794,29.976909910101224,60.77372980030669,703.2493602895921
20181224,306,34,690,3,294,6.105216695868805,34.98835228897142,252.90643101515977
20151205,908,78,713,7,315,9.431685198458993,39.388365986220634,266.17994881532036
20220527,67,42,116,12,972,79.51931586415317,128.39410522315902,764.0865789126879
20180412,349,25,240,2,859,120.14876783942208,116.06767922761614,622.7835529329618
20160828,360,25,30,14,615,44.89172917863447,49.70846952106147,520.399801300304
20170831,323,79,398,18,558,61.42079383375221,47.33222642831977,449.24697973792803
20240608,199,3,573,17,591,67.25458292533125,85.18978769163269,438.55562938303603
20220609,814,79,717,12,955,74.3863968844922,79.65547579635606,800.9581273191518
20161122,322,17,57,17,436,58.66773497585143,36.027761703679715,341.3045033204688
20210815,109,20,483,9,368,44.89956252410398,37.1517039711778,285.94873350471823
20190219,273,89,762,6,470,63.0256414276139,64.92545857665053,342.0488999957356
20221225,866,16,815,10,127,14.633859029135158,17.728665447218702,94.63747552364615
20220906,395,82,991,1,965,65.34719257505411,51.032060631634636,848.6207467933112
20180202,9,14,897,17,364,19.974576098148177,51.56334461616551,292.4620792856863
20170304,540,7,63,7,408,21.67317382725448,60.6079458327473,325.71888033999824
20140514,405,44,555,16,275,32.37047611409299,19.15806793657731,223.4714559493297
